,player_pos,goal_pos,tier,original_reward,dist_to_goal,max_dist
0,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
1,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
2,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
3,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
4,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
5,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
6,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
7,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
8,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
9,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
10,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
11,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
12,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
13,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
14,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
15,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
16,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
17,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
18,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
19,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
20,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
21,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
22,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
23,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
24,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
25,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
26,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
27,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
28,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
29,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
30,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
31,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
32,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
33,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
34,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
35,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
36,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
37,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
38,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
39,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
40,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
41,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
42,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
43,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
44,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
45,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
46,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
47,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
48,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
49,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
50,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
51,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
52,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
53,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
54,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
55,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
56,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
57,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
58,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
59,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
60,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
61,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
62,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
63,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
64,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
65,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
66,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
67,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
68,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
69,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
70,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
71,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
72,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
73,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
74,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
75,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
76,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
77,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
78,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
79,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
80,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
81,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
82,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
83,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
84,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
85,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
86,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
87,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
88,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
89,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
90,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
91,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
92,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
93,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
94,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
95,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
96,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
97,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
98,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
99,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
100,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
101,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
102,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
103,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
104,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
105,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
106,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
107,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
108,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
109,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
110,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
111,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
112,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
113,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
114,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
115,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
116,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
117,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
118,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
119,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
120,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
121,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
122,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
123,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
124,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
125,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
126,"(1, 15)","(16, 17)",0,0.0,17.0,31.0
127,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
128,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
129,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
130,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
131,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
132,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
133,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
134,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
135,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
136,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
137,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
138,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
139,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
140,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
141,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
142,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
143,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
144,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
145,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
146,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
147,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
148,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
149,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
150,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
151,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
152,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
153,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
154,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
155,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
156,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
157,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
158,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
159,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
160,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
161,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
162,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
163,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
164,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
165,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
166,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
167,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
168,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
169,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
170,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
171,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
172,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
173,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
174,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
175,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
176,"(1, 16)","(16, 17)",0,0.0,16.0,31.0
177,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
178,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
179,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
180,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
181,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
182,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
183,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
184,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
185,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
186,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
187,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
188,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
189,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
190,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
191,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
192,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
193,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
194,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
195,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
196,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
197,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
198,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
199,"(1, 17)","(16, 17)",0,0.0,17.0,31.0
200,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
201,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
202,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
203,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
204,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
205,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
206,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
207,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
208,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
209,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
210,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
211,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
212,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
213,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
214,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
215,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
216,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
217,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
218,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
219,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
220,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
221,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
222,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
223,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
224,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
225,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
226,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
227,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
228,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
229,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
230,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
231,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
232,"(2, 13)","(16, 17)",0,0.0,18.0,31.0
233,"(2, 13)","(16, 17)",0,0.0,18.0,31.0
234,"(2, 13)","(16, 17)",0,0.0,18.0,31.0
235,"(2, 13)","(16, 17)",0,0.0,18.0,31.0
236,"(2, 13)","(16, 17)",0,0.0,18.0,31.0
237,"(2, 13)","(16, 17)",0,0.0,18.0,31.0
238,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
239,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
240,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
241,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
242,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
243,"(2, 13)","(16, 17)",0,0.0,18.0,31.0
244,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
245,"(4, 13)","(16, 17)",0,0.0,16.0,31.0
246,"(4, 13)","(16, 17)",0,0.0,16.0,31.0
247,"(5, 13)","(16, 17)",1,0.0,15.0,31.0
248,"(5, 13)","(16, 17)",1,0.0,15.0,31.0
249,"(5, 13)","(16, 17)",1,0.0,15.0,31.0
250,"(5, 13)","(16, 17)",1,0.0,15.0,31.0
251,"(5, 13)","(16, 17)",1,0.0,15.0,31.0
252,"(5, 13)","(16, 17)",1,0.0,15.0,31.0
253,"(5, 13)","(16, 17)",1,0.0,15.0,31.0
254,"(5, 13)","(16, 17)",1,0.0,15.0,31.0
255,"(4, 13)","(16, 17)",0,0.0,16.0,31.0
256,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
257,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
258,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
259,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
260,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
261,"(3, 12)","(16, 17)",0,0.0,18.0,31.0
262,"(3, 12)","(16, 17)",0,0.0,18.0,31.0
263,"(3, 12)","(16, 17)",0,0.0,18.0,31.0
264,"(3, 12)","(16, 17)",0,0.0,18.0,31.0
265,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
266,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
267,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
268,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
269,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
270,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
271,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
272,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
273,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
274,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
275,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
276,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
277,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
278,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
279,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
280,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
281,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
282,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
283,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
284,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
285,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
286,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
287,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
288,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
289,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
290,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
291,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
292,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
293,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
294,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
295,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
296,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
297,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
298,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
299,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
300,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
301,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
302,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
303,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
304,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
305,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
306,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
307,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
308,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
309,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
310,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
311,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
312,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
313,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
314,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
315,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
316,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
317,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
318,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
319,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
320,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
321,"(3, 10)","(16, 17)",0,0.0,20.0,31.0
322,"(3, 10)","(16, 17)",0,0.0,20.0,31.0
323,"(3, 10)","(16, 17)",0,0.0,20.0,31.0
324,"(3, 10)","(16, 17)",0,0.0,20.0,31.0
325,"(4, 10)","(16, 17)",0,0.0,19.0,31.0
326,"(5, 10)","(16, 17)",0,0.0,18.0,31.0
327,"(5, 10)","(16, 17)",0,0.0,18.0,31.0
328,"(5, 10)","(16, 17)",0,0.0,18.0,31.0
329,"(4, 10)","(16, 17)",0,0.0,19.0,31.0
330,"(4, 10)","(16, 17)",0,0.0,19.0,31.0
331,"(4, 10)","(16, 17)",0,0.0,19.0,31.0
332,"(4, 10)","(16, 17)",0,0.0,19.0,31.0
333,"(4, 10)","(16, 17)",0,0.0,19.0,31.0
334,"(4, 10)","(16, 17)",0,0.0,19.0,31.0
335,"(4, 11)","(16, 17)",0,0.0,18.0,31.0
336,"(4, 12)","(16, 17)",0,0.0,17.0,31.0
337,"(4, 12)","(16, 17)",0,0.0,17.0,31.0
338,"(4, 12)","(16, 17)",0,0.0,17.0,31.0
339,"(3, 12)","(16, 17)",0,0.0,18.0,31.0
340,"(3, 12)","(16, 17)",0,0.0,18.0,31.0
341,"(3, 12)","(16, 17)",0,0.0,18.0,31.0
342,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
343,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
344,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
345,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
346,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
347,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
348,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
349,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
350,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
351,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
352,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
353,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
354,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
355,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
356,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
357,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
358,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
359,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
360,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
361,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
362,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
363,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
364,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
365,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
366,"(3, 13)","(16, 17)",0,0.0,17.0,31.0
367,"(2, 13)","(16, 17)",0,0.0,18.0,31.0
368,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
369,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
370,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
371,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
372,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
373,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
374,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
375,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
376,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
377,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
378,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
379,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
380,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
381,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
382,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
383,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
384,"(1, 14)","(16, 17)",0,0.0,18.0,31.0
385,"(2, 14)","(16, 17)",0,0.0,17.0,31.0
386,"(2, 14)","(16, 17)",0,0.0,17.0,31.0
387,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
388,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
389,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
390,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
391,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
392,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
393,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
394,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
395,"(3, 14)","(16, 17)",0,0.0,16.0,31.0
396,"(3, 15)","(16, 17)",1,0.0,15.0,31.0
397,"(3, 15)","(16, 17)",1,0.0,15.0,31.0
398,"(3, 15)","(16, 17)",1,0.0,15.0,31.0
399,"(3, 15)","(16, 17)",1,0.0,15.0,31.0
400,"(1, 13)","(16, 17)",0,0.0,19.0,31.0
401,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
402,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
403,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
404,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
405,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
406,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
407,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
408,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
409,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
410,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
411,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
412,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
413,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
414,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
415,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
416,"(1, 12)","(16, 17)",0,0.0,20.0,31.0
417,"(1, 11)","(16, 17)",0,0.0,21.0,31.0
418,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
419,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
420,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
421,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
422,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
423,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
424,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
425,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
426,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
427,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
428,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
429,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
430,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
431,"(1, 10)","(16, 17)",0,0.0,22.0,31.0
432,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
433,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
434,"(2, 10)","(16, 17)",0,0.0,21.0,31.0
435,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
436,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
437,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
438,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
439,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
440,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
441,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
442,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
443,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
444,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
445,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
446,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
447,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
448,"(2, 11)","(16, 17)",0,0.0,20.0,31.0
449,"(2, 12)","(16, 17)",0,0.0,19.0,31.0
